lot,wafer,test_site,die_column,die_row,timestamp,device_name,dc_bias_v,current_at_minus_1v_a,current_at_0v_a,current_at_plus_1v_a,wavelength_start_nm,wavelength_stop_nm,point_count,il_min_db,il_max_db,il_mean_db,extinction_ratio_db,wavelength_at_min_il_nm,wavelength_at_max_il_nm,modulation_null_count,modulation_fsr_nm,modulation_mean_abs_dlambda_dv_nm_per_v,modulation_mean_dlambda_dv_nm_per_v,modulation_dlambda_dv_by_null_nm_per_v,modulation_null_wavelengths_0v_nm,modulation_r2_by_null,vpi_mean_v,vpi_min_v,vpi_max_v,vpi_by_null_v,source_file
HY202103,D24,DCM_LMZO,2,0,20190531_151815,MZMOTE_LULAB_380_500,-1.0,1.209331e-10,1.280973e-10,1.291028e-10,1279.9803,1339.9902,6000,-43.07414627075195,-6.079622268676758,-17.70305636072159,36.994524002075195,1330.8117,1296.0789,6,5.92969,0.00363238,-0.00191048,-0.000000;-0.007920;-0.002189;-0.002800;-0.003720;0.005166,1281.7458;1291.1148;1300.8794;1310.7005;1320.5376;1330.8303,0.000000;0.525000;0.112514;0.123331;0.466667;0.209966,1.58971e+13,374.349,9.53823e+13,95382322723660.953125;374.348958;1354.693620;1058.872768;797.001008;573.946522,"data\HY202103\D24\20190531_151815\HY202103_D24_(0,2)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,2,0,20190531_151815,MZMOTE_LULAB_380_500,-0.5,1.209331e-10,1.280973e-10,1.291028e-10,1279.9806,1339.9915,6000,-43.177040100097656,-6.088971138000488,-17.72289246638616,37.08806896209717,1330.8215,1296.0797,6,5.92969,0.00363238,-0.00191048,-0.000000;-0.007920;-0.002189;-0.002800;-0.003720;0.005166,1281.7458;1291.1148;1300.8794;1310.7005;1320.5376;1330.8303,0.000000;0.525000;0.112514;0.123331;0.466667;0.209966,1.58971e+13,374.349,9.53823e+13,95382322723660.953125;374.348958;1354.693620;1058.872768;797.001008;573.946522,"data\HY202103\D24\20190531_151815\HY202103_D24_(0,2)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,2,0,20190531_151815,MZMOTE_LULAB_380_500,0.0,1.209331e-10,1.280973e-10,1.291028e-10,1279.9808,1339.9912,6000,-43.24881362915039,-6.0862226486206055,-17.75354737750689,37.162590980529785,1330.8423,1296.0789,6,5.92969,0.00363238,-0.00191048,-0.000000;-0.007920;-0.002189;-0.002800;-0.003720;0.005166,1281.7458;1291.1148;1300.8794;1310.7005;1320.5376;1330.8303,0.000000;0.525000;0.112514;0.123331;0.466667;0.209966,1.58971e+13,374.349,9.53823e+13,95382322723660.953125;374.348958;1354.693620;1058.872768;797.001008;573.946522,"data\HY202103\D24\20190531_151815\HY202103_D24_(0,2)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,2,0,20190531_151815,MZMOTE_LULAB_380_500,0.5,1.209331e-10,1.280973e-10,1.291028e-10,1279.9813,1339.991,6000,-43.10149383544922,-6.087635517120361,-17.74937914466858,37.01385831832886,1330.7932,1296.0786,6,5.92969,0.00363238,-0.00191048,-0.000000;-0.007920;-0.002189;-0.002800;-0.003720;0.005166,1281.7458;1291.1148;1300.8794;1310.7005;1320.5376;1330.8303,0.000000;0.525000;0.112514;0.123331;0.466667;0.209966,1.58971e+13,374.349,9.53823e+13,95382322723660.953125;374.348958;1354.693620;1058.872768;797.001008;573.946522,"data\HY202103\D24\20190531_151815\HY202103_D24_(0,2)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,-1,2,20190531_151815,MZMOTE_LULAB_380_500,-2.0,1.228184e-10,1.290609e-10,1.283068e-10,1279.9813,1339.9863,6000,-43.008819580078125,-6.084997177124023,-16.756877287785212,36.9238224029541,1333.9746,1299.5316,6,3.88723,0.00444571,0.00326286,0.004989;-0.001731;0.003000;-0.001817;0.012880;0.002257,1284.6228;1294.1967;1303.9338;1313.7985;1323.8132;1333.9664,0.771429;0.154286;0.428571;0.085714;0.795489;0.019048,706.939,150.902,1122.55,389.613545;1122.549918;647.871667;1069.599450;150.901786;861.095253,"data\HY202103\D24\20190531_151815\HY202103_D24_(2,-1)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,-1,2,20190531_151815,MZMOTE_LULAB_380_500,-1.5,1.228184e-10,1.290609e-10,1.283068e-10,1279.9812,1339.9884,6000,-42.99455642700195,-6.072530746459961,-16.776947485287984,36.92202568054199,1333.9639,1299.531,6,3.88723,0.00444571,0.00326286,0.004989;-0.001731;0.003000;-0.001817;0.012880;0.002257,1284.6228;1294.1967;1303.9338;1313.7985;1323.8132;1333.9664,0.771429;0.154286;0.428571;0.085714;0.795489;0.019048,706.939,150.902,1122.55,389.613545;1122.549918;647.871667;1069.599450;150.901786;861.095253,"data\HY202103\D24\20190531_151815\HY202103_D24_(2,-1)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,-1,2,20190531_151815,MZMOTE_LULAB_380_500,-1.0,1.228184e-10,1.290609e-10,1.283068e-10,1279.9814,1339.9892,6000,-42.9104118347168,-6.09610652923584,-16.736940321207047,36.81430530548096,1333.9343,1299.5714,6,3.88723,0.00444571,0.00326286,0.004989;-0.001731;0.003000;-0.001817;0.012880;0.002257,1284.6228;1294.1967;1303.9338;1313.7985;1323.8132;1333.9664,0.771429;0.154286;0.428571;0.085714;0.795489;0.019048,706.939,150.902,1122.55,389.613545;1122.549918;647.871667;1069.599450;150.901786;861.095253,"data\HY202103\D24\20190531_151815\HY202103_D24_(2,-1)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,-1,2,20190531_151815,MZMOTE_LULAB_380_500,-0.5,1.228184e-10,1.290609e-10,1.283068e-10,1279.9809,1339.9875,6000,-42.99048614501953,-6.086458683013916,-16.74119563070933,36.904027462005615,1333.973,1299.5298,6,3.88723,0.00444571,0.00326286,0.004989;-0.001731;0.003000;-0.001817;0.012880;0.002257,1284.6228;1294.1967;1303.9338;1313.7985;1323.8132;1333.9664,0.771429;0.154286;0.428571;0.085714;0.795489;0.019048,706.939,150.902,1122.55,389.613545;1122.549918;647.871667;1069.599450;150.901786;861.095253,"data\HY202103\D24\20190531_151815\HY202103_D24_(2,-1)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,-1,2,20190531_151815,MZMOTE_LULAB_380_500,0.0,1.228184e-10,1.290609e-10,1.283068e-10,1279.9811,1339.9892,6000,-43.07158660888672,-6.087033271789551,-16.728045231819152,36.98455333709717,1333.9632,1299.5295,6,3.88723,0.00444571,0.00326286,0.004989;-0.001731;0.003000;-0.001817;0.012880;0.002257,1284.6228;1294.1967;1303.9338;1313.7985;1323.8132;1333.9664,0.771429;0.154286;0.428571;0.085714;0.795489;0.019048,706.939,150.902,1122.55,389.613545;1122.549918;647.871667;1069.599450;150.901786;861.095253,"data\HY202103\D24\20190531_151815\HY202103_D24_(2,-1)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,-1,2,20190531_151815,MZMOTE_LULAB_380_500,0.5,1.228184e-10,1.290609e-10,1.283068e-10,1279.9816,1339.9896,6000,-42.9155387878418,-6.08273983001709,-16.722281055370967,36.83279895782471,1333.9721,1299.5293,6,3.88723,0.00444571,0.00326286,0.004989;-0.001731;0.003000;-0.001817;0.012880;0.002257,1284.6228;1294.1967;1303.9338;1313.7985;1323.8132;1333.9664,0.771429;0.154286;0.428571;0.085714;0.795489;0.019048,706.939,150.902,1122.55,389.613545;1122.549918;647.871667;1069.599450;150.901786;861.095253,"data\HY202103\D24\20190531_151815\HY202103_D24_(2,-1)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,-3,2,20190531_151815,MZMOTE_LULAB_380_500,-2.0,1.191315e-10,1.292704e-10,1.277203e-10,1279.9769,1339.9874,6000,-44.4023323059082,-6.7915472984313965,-17.783308195114135,37.61078500747681,1337.4737,1302.2698,6,4.30047,0.00684857,0.00260095,0.003394;0.001737;0.008309;-0.007131;-0.005611;0.014909,1288.0716;1297.7174;1307.4905;1317.2806;1327.3278;1337.5318,0.257143;0.045307;0.518911;0.084780;0.125809;0.156443,493.169,144.228,1237.8,633.486251;1237.798794;258.796997;301.515091;383.188221;144.227993,"data\HY202103\D24\20190531_151815\HY202103_D24_(2,-3)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,-3,2,20190531_151815,MZMOTE_LULAB_380_500,-1.5,1.191315e-10,1.292704e-10,1.277203e-10,1279.9769,1339.986,6000,-44.44489288330078,-6.771251201629639,-17.786446560939154,37.67364168167114,1337.5032,1302.2697,6,4.30047,0.00684857,0.00260095,0.003394;0.001737;0.008309;-0.007131;-0.005611;0.014909,1288.0716;1297.7174;1307.4905;1317.2806;1327.3278;1337.5318,0.257143;0.045307;0.518911;0.084780;0.125809;0.156443,493.169,144.228,1237.8,633.486251;1237.798794;258.796997;301.515091;383.188221;144.227993,"data\HY202103\D24\20190531_151815\HY202103_D24_(2,-3)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,-3,2,20190531_151815,MZMOTE_LULAB_380_500,-1.0,1.191315e-10,1.292704e-10,1.277203e-10,1279.9777,1339.9878,6000,-44.43967056274414,-6.776493549346924,-17.812612198511758,37.66317701339722,1337.5417,1302.2694,6,4.30047,0.00684857,0.00260095,0.003394;0.001737;0.008309;-0.007131;-0.005611;0.014909,1288.0716;1297.7174;1307.4905;1317.2806;1327.3278;1337.5318,0.257143;0.045307;0.518911;0.084780;0.125809;0.156443,493.169,144.228,1237.8,633.486251;1237.798794;258.796997;301.515091;383.188221;144.227993,"data\HY202103\D24\20190531_151815\HY202103_D24_(2,-3)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,-3,2,20190531_151815,MZMOTE_LULAB_380_500,-0.5,1.191315e-10,1.292704e-10,1.277203e-10,1279.9782,1339.9901,6000,-44.34751892089844,-6.775656223297119,-17.774786555608113,37.57186269760132,1337.5607,1302.2784,6,4.30047,0.00684857,0.00260095,0.003394;0.001737;0.008309;-0.007131;-0.005611;0.014909,1288.0716;1297.7174;1307.4905;1317.2806;1327.3278;1337.5318,0.257143;0.045307;0.518911;0.084780;0.125809;0.156443,493.169,144.228,1237.8,633.486251;1237.798794;258.796997;301.515091;383.188221;144.227993,"data\HY202103\D24\20190531_151815\HY202103_D24_(2,-3)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,-3,2,20190531_151815,MZMOTE_LULAB_380_500,0.0,1.191315e-10,1.292704e-10,1.277203e-10,1279.9781,1339.9905,6000,-44.31608200073242,-6.759271144866943,-17.76205378595988,37.55681085586548,1337.5515,1302.2688,6,4.30047,0.00684857,0.00260095,0.003394;0.001737;0.008309;-0.007131;-0.005611;0.014909,1288.0716;1297.7174;1307.4905;1317.2806;1327.3278;1337.5318,0.257143;0.045307;0.518911;0.084780;0.125809;0.156443,493.169,144.228,1237.8,633.486251;1237.798794;258.796997;301.515091;383.188221;144.227993,"data\HY202103\D24\20190531_151815\HY202103_D24_(2,-3)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,-3,2,20190531_151815,MZMOTE_LULAB_380_500,0.5,1.191315e-10,1.292704e-10,1.277203e-10,1279.9785,1339.9901,6000,-44.33107376098633,-6.772681713104248,-17.765811547438304,37.55839204788208,1337.4934,1302.2683,6,4.30047,0.00684857,0.00260095,0.003394;0.001737;0.008309;-0.007131;-0.005611;0.014909,1288.0716;1297.7174;1307.4905;1317.2806;1327.3278;1337.5318,0.257143;0.045307;0.518911;0.084780;0.125809;0.156443,493.169,144.228,1237.8,633.486251;1237.798794;258.796997;301.515091;383.188221;144.227993,"data\HY202103\D24\20190531_151815\HY202103_D24_(2,-3)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,2,2,20190531_151815,MZMOTE_LULAB_380_500,-2.0,1.204304e-10,1.285163e-10,1.300245e-10,1279.9782,1339.9864,6000,-43.98309326171875,-6.332812786102295,-17.544320131460825,37.650280475616455,1338.4639,1303.678,6,3.95035,0.00511429,0.00436,-0.000000;-0.000000;0.012383;-0.002263;0.008257;0.007783,1288.9468;1298.6588;1308.4033;1318.3212;1328.4571;1338.4804,0.000000;0.000000;0.277543;0.171429;0.297715;0.043997,4.24026e+12,159.509,1.47531e+13,10688453297243.300781;14753132417757.917969;159.508826;872.867740;239.208045;253.785334,"data\HY202103\D24\20190531_151815\HY202103_D24_(2,2)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,2,2,20190531_151815,MZMOTE_LULAB_380_500,-1.5,1.204304e-10,1.285163e-10,1.300245e-10,1279.9782,1339.9897,6000,-44.092613220214844,-6.339667320251465,-17.540962725718817,37.75294589996338,1338.4934,1303.6785,6,3.95035,0.00511429,0.00436,-0.000000;-0.000000;0.012383;-0.002263;0.008257;0.007783,1288.9468;1298.6588;1308.4033;1318.3212;1328.4571;1338.4804,0.000000;0.000000;0.277543;0.171429;0.297715;0.043997,4.24026e+12,159.509,1.47531e+13,10688453297243.300781;14753132417757.917969;159.508826;872.867740;239.208045;253.785334,"data\HY202103\D24\20190531_151815\HY202103_D24_(2,2)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,2,2,20190531_151815,MZMOTE_LULAB_380_500,-1.0,1.204304e-10,1.285163e-10,1.300245e-10,1279.9787,1339.9867,6000,-44.00315475463867,-6.321997165679932,-17.536908306042353,37.68115758895874,1338.4746,1303.6261,6,3.95035,0.00511429,0.00436,-0.000000;-0.000000;0.012383;-0.002263;0.008257;0.007783,1288.9468;1298.6588;1308.4033;1318.3212;1328.4571;1338.4804,0.000000;0.000000;0.277543;0.171429;0.297715;0.043997,4.24026e+12,159.509,1.47531e+13,10688453297243.300781;14753132417757.917969;159.508826;872.867740;239.208045;253.785334,"data\HY202103\D24\20190531_151815\HY202103_D24_(2,2)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,2,2,20190531_151815,MZMOTE_LULAB_380_500,-0.5,1.204304e-10,1.285163e-10,1.300245e-10,1279.9775,1339.988,6000,-44.06706619262695,-6.315853118896484,-17.548619457324346,37.75121307373047,1338.4435,1303.6256,6,3.95035,0.00511429,0.00436,-0.000000;-0.000000;0.012383;-0.002263;0.008257;0.007783,1288.9468;1298.6588;1308.4033;1318.3212;1328.4571;1338.4804,0.000000;0.000000;0.277543;0.171429;0.297715;0.043997,4.24026e+12,159.509,1.47531e+13,10688453297243.300781;14753132417757.917969;159.508826;872.867740;239.208045;253.785334,"data\HY202103\D24\20190531_151815\HY202103_D24_(2,2)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,2,2,20190531_151815,MZMOTE_LULAB_380_500,0.0,1.204304e-10,1.285163e-10,1.300245e-10,1279.9783,1339.9892,6000,-44.06770706176758,-6.341116428375244,-17.556587466319403,37.726590633392334,1338.4342,1303.6993,6,3.95035,0.00511429,0.00436,-0.000000;-0.000000;0.012383;-0.002263;0.008257;0.007783,1288.9468;1298.6588;1308.4033;1318.3212;1328.4571;1338.4804,0.000000;0.000000;0.277543;0.171429;0.297715;0.043997,4.24026e+12,159.509,1.47531e+13,10688453297243.300781;14753132417757.917969;159.508826;872.867740;239.208045;253.785334,"data\HY202103\D24\20190531_151815\HY202103_D24_(2,2)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,2,2,20190531_151815,MZMOTE_LULAB_380_500,0.5,1.204304e-10,1.285163e-10,1.300245e-10,1279.9784,1339.9888,6000,-44.066776275634766,-6.309932708740234,-17.56462451815605,37.75684356689453,1338.5339,1303.6255,6,3.95035,0.00511429,0.00436,-0.000000;-0.000000;0.012383;-0.002263;0.008257;0.007783,1288.9468;1298.6588;1308.4033;1318.3212;1328.4571;1338.4804,0.000000;0.000000;0.277543;0.171429;0.297715;0.043997,4.24026e+12,159.509,1.47531e+13,10688453297243.300781;14753132417757.917969;159.508826;872.867740;239.208045;253.785334,"data\HY202103\D24\20190531_151815\HY202103_D24_(2,2)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,0,3,20190531_151815,MZMOTE_LULAB_380_500,-2.0,1.218548e-10,1.293961e-10,1.334181e-10,1279.978,1339.9896,6000,-43.91391372680664,-6.49824333190918,-17.201459433635076,37.41567039489746,1338.2524,1302.9373,6,3.56399,0.00201619,-0.000677143,-0.000520;0.001143;0.002800;-0.000617;-0.006943;0.000074,1288.7075;1298.3658;1308.0951;1317.9871;1328.0777;1338.2427,0.001542;0.042857;0.428571;0.017143;0.607969;0.000025,5459.19,256.666,23988.4,3426.914339;1559.246023;636.426948;2887.492635;256.666012;23988.400336,"data\HY202103\D24\20190531_151815\HY202103_D24_(3,0)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,0,3,20190531_151815,MZMOTE_LULAB_380_500,-1.5,1.218548e-10,1.293961e-10,1.334181e-10,1279.977,1339.9893,6000,-43.75006103515625,-6.491214275360107,-17.21656730246544,37.25884675979614,1338.2428,1303.0086,6,3.56399,0.00201619,-0.000677143,-0.000520;0.001143;0.002800;-0.000617;-0.006943;0.000074,1288.7075;1298.3658;1308.0951;1317.9871;1328.0777;1338.2427,0.001542;0.042857;0.428571;0.017143;0.607969;0.000025,5459.19,256.666,23988.4,3426.914339;1559.246023;636.426948;2887.492635;256.666012;23988.400336,"data\HY202103\D24\20190531_151815\HY202103_D24_(3,0)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,0,3,20190531_151815,MZMOTE_LULAB_380_500,-1.0,1.218548e-10,1.293961e-10,1.334181e-10,1279.9771,1339.987,6000,-43.85826873779297,-6.524101257324219,-17.216641653140385,37.33416748046875,1338.2337,1302.9272,6,3.56399,0.00201619,-0.000677143,-0.000520;0.001143;0.002800;-0.000617;-0.006943;0.000074,1288.7075;1298.3658;1308.0951;1317.9871;1328.0777;1338.2427,0.001542;0.042857;0.428571;0.017143;0.607969;0.000025,5459.19,256.666,23988.4,3426.914339;1559.246023;636.426948;2887.492635;256.666012;23988.400336,"data\HY202103\D24\20190531_151815\HY202103_D24_(3,0)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,0,3,20190531_151815,MZMOTE_LULAB_380_500,-0.5,1.218548e-10,1.293961e-10,1.334181e-10,1279.9775,1339.9885,6000,-43.86457824707031,-6.486947536468506,-17.234743929068248,37.37763071060181,1338.2441,1303.0084,6,3.56399,0.00201619,-0.000677143,-0.000520;0.001143;0.002800;-0.000617;-0.006943;0.000074,1288.7075;1298.3658;1308.0951;1317.9871;1328.0777;1338.2427,0.001542;0.042857;0.428571;0.017143;0.607969;0.000025,5459.19,256.666,23988.4,3426.914339;1559.246023;636.426948;2887.492635;256.666012;23988.400336,"data\HY202103\D24\20190531_151815\HY202103_D24_(3,0)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,0,3,20190531_151815,MZMOTE_LULAB_380_500,0.0,1.218548e-10,1.293961e-10,1.334181e-10,1279.9779,1339.9895,6000,-43.945743560791016,-6.469483852386475,-17.213366961161295,37.47625970840454,1338.2243,1302.9589,6,3.56399,0.00201619,-0.000677143,-0.000520;0.001143;0.002800;-0.000617;-0.006943;0.000074,1288.7075;1298.3658;1308.0951;1317.9871;1328.0777;1338.2427,0.001542;0.042857;0.428571;0.017143;0.607969;0.000025,5459.19,256.666,23988.4,3426.914339;1559.246023;636.426948;2887.492635;256.666012;23988.400336,"data\HY202103\D24\20190531_151815\HY202103_D24_(3,0)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,0,3,20190531_151815,MZMOTE_LULAB_380_500,0.5,1.218548e-10,1.293961e-10,1.334181e-10,1279.9781,1339.9868,6000,-43.88676834106445,-6.518055438995361,-17.190412837266923,37.36871290206909,1338.2043,1302.9159,6,3.56399,0.00201619,-0.000677143,-0.000520;0.001143;0.002800;-0.000617;-0.006943;0.000074,1288.7075;1298.3658;1308.0951;1317.9871;1328.0777;1338.2427,0.001542;0.042857;0.428571;0.017143;0.607969;0.000025,5459.19,256.666,23988.4,3426.914339;1559.246023;636.426948;2887.492635;256.666012;23988.400336,"data\HY202103\D24\20190531_151815\HY202103_D24_(3,0)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,-1,-1,20190603_225101,MZMOTE_LULAB_380_500,-2.0,3.047158e-07,1.488778e-10,0.004221569,1279.9827,1340.0008,6000,-43.207279205322266,-5.980773448944092,-16.887750634034475,37.226505756378174,1332.9124,1298.1837,6,3.60678,0.11237,-0.11237,-0.114406;-0.116629;-0.142811;-0.110851;-0.077800;-0.111726,1283.3739;1292.9034;1302.6945;1312.5009;1322.5414;1332.6808,0.990688;0.855851;0.917576;0.860623;0.793544;0.897741,16.5739,12.6278,23.1798,15.763119;15.462685;12.627777;16.268540;23.179832;16.141234,"data\HY202103\D24\20190603_225101\HY202103_D24_(-1,-1)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,-1,-1,20190603_225101,MZMOTE_LULAB_380_500,-1.5,3.047158e-07,1.488778e-10,0.004221569,1279.9825,1340.0012,6000,-43.06272506713867,-5.978542327880859,-16.901936912695568,37.08418273925781,1332.8304,1298.1297,6,3.60678,0.11237,-0.11237,-0.114406;-0.116629;-0.142811;-0.110851;-0.077800;-0.111726,1283.3739;1292.9034;1302.6945;1312.5009;1322.5414;1332.6808,0.990688;0.855851;0.917576;0.860623;0.793544;0.897741,16.5739,12.6278,23.1798,15.763119;15.462685;12.627777;16.268540;23.179832;16.141234,"data\HY202103\D24\20190603_225101\HY202103_D24_(-1,-1)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,-1,-1,20190603_225101,MZMOTE_LULAB_380_500,-1.0,3.047158e-07,1.488778e-10,0.004221569,1279.983,1340.0018,6000,-43.07035446166992,-6.0315632820129395,-16.92409286729495,37.03879117965698,1332.7707,1298.0802,6,3.60678,0.11237,-0.11237,-0.114406;-0.116629;-0.142811;-0.110851;-0.077800;-0.111726,1283.3739;1292.9034;1302.6945;1312.5009;1322.5414;1332.6808,0.990688;0.855851;0.917576;0.860623;0.793544;0.897741,16.5739,12.6278,23.1798,15.763119;15.462685;12.627777;16.268540;23.179832;16.141234,"data\HY202103\D24\20190603_225101\HY202103_D24_(-1,-1)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,-1,-1,20190603_225101,MZMOTE_LULAB_380_500,-0.5,3.047158e-07,1.488778e-10,0.004221569,1279.9832,1340.0047,6000,-43.049102783203125,-6.033857345581055,-16.95022522306442,37.01524543762207,1332.7643,1297.4669,6,3.60678,0.11237,-0.11237,-0.114406;-0.116629;-0.142811;-0.110851;-0.077800;-0.111726,1283.3739;1292.9034;1302.6945;1312.5009;1322.5414;1332.6808,0.990688;0.855851;0.917576;0.860623;0.793544;0.897741,16.5739,12.6278,23.1798,15.763119;15.462685;12.627777;16.268540;23.179832;16.141234,"data\HY202103\D24\20190603_225101\HY202103_D24_(-1,-1)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,-1,-1,20190603_225101,MZMOTE_LULAB_380_500,0.0,3.047158e-07,1.488778e-10,0.004221569,1279.9835,1340.0055,6000,-42.95900344848633,-5.990869998931885,-16.977738720496497,36.96813344955444,1332.7354,1297.4679,6,3.60678,0.11237,-0.11237,-0.114406;-0.116629;-0.142811;-0.110851;-0.077800;-0.111726,1283.3739;1292.9034;1302.6945;1312.5009;1322.5414;1332.6808,0.990688;0.855851;0.917576;0.860623;0.793544;0.897741,16.5739,12.6278,23.1798,15.763119;15.462685;12.627777;16.268540;23.179832;16.141234,"data\HY202103\D24\20190603_225101\HY202103_D24_(-1,-1)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,-1,-1,20190603_225101,MZMOTE_LULAB_380_500,0.5,3.047158e-07,1.488778e-10,0.004221569,1279.9841,1340.0074,6000,-43.1240348815918,-6.011045932769775,-16.98085902539889,37.11298894882202,1332.5748,1297.4672,6,3.60678,0.11237,-0.11237,-0.114406;-0.116629;-0.142811;-0.110851;-0.077800;-0.111726,1283.3739;1292.9034;1302.6945;1312.5009;1322.5414;1332.6808,0.990688;0.855851;0.917576;0.860623;0.793544;0.897741,16.5739,12.6278,23.1798,15.763119;15.462685;12.627777;16.268540;23.179832;16.141234,"data\HY202103\D24\20190603_225101\HY202103_D24_(-1,-1)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,-3,-1,20190603_225101,MZMOTE_LULAB_380_500,-2.0,2.998289e-07,1.487521e-10,0.002944735,1279.9828,1340.0048,6000,-44.4693603515625,-6.403407573699951,-18.662254613320034,38.06595277786255,1337.7523,1293.3543,6,3.38377,0.124271,-0.124271,-0.130074;-0.135451;-0.109789;-0.123817;-0.107131;-0.139366,1288.0293;1297.6645;1307.4084;1317.2845;1327.4030;1337.4920,0.986688;0.837872;0.868149;0.992689;0.967345;0.787851,13.7509,12.1399,15.7926,13.007087;12.490732;15.410415;13.664404;15.792635;12.139912,"data\HY202103\D24\20190603_225101\HY202103_D24_(-1,-3)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,-3,-1,20190603_225101,MZMOTE_LULAB_380_500,-1.5,2.998289e-07,1.487521e-10,0.002944735,1279.9831,1340.0039,6000,-44.469642639160156,-6.401241779327393,-18.6581381688118,38.068400859832764,1337.6598,1293.3237,6,3.38377,0.124271,-0.124271,-0.130074;-0.135451;-0.109789;-0.123817;-0.107131;-0.139366,1288.0293;1297.6645;1307.4084;1317.2845;1327.4030;1337.4920,0.986688;0.837872;0.868149;0.992689;0.967345;0.787851,13.7509,12.1399,15.7926,13.007087;12.490732;15.410415;13.664404;15.792635;12.139912,"data\HY202103\D24\20190603_225101\HY202103_D24_(-1,-3)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,-3,-1,20190603_225101,MZMOTE_LULAB_380_500,-1.0,2.998289e-07,1.487521e-10,0.002944735,1279.9828,1340.0031,6000,-44.63620376586914,-6.420979976654053,-18.670600213766097,38.21522378921509,1337.712,1293.3234,6,3.38377,0.124271,-0.124271,-0.130074;-0.135451;-0.109789;-0.123817;-0.107131;-0.139366,1288.0293;1297.6645;1307.4084;1317.2845;1327.4030;1337.4920,0.986688;0.837872;0.868149;0.992689;0.967345;0.787851,13.7509,12.1399,15.7926,13.007087;12.490732;15.410415;13.664404;15.792635;12.139912,"data\HY202103\D24\20190603_225101\HY202103_D24_(-1,-3)_LION1_DCM_LMZO.xml"
HY202103,D24,DCM_LMZO,-3,-1,20190603_225101,MZMOTE_LULAB_380_500,-0.5,2.998289e-07,1.487521e-10,0.002944735,1279.9835,1340.0026,6000,-44.48149490356445,-6.454685688018799,-18.63452055478096,38.026809215545654,1337.5212,1293.3528,6,3.38377,0.124271,-0.124271,-0.130074;-0.135451;-0.109789;-0.123817;-0.107131;-0.139366,1288.0293;1297.6645;1307.4084;1317.2845;1327.4030;1337.4920,0.986688;0.837872;0.868149;0.992689;0.967345;0.787851,13.7509,12.1399,15.7926,13.007087;12.490732;15.410415;13.664404;15.792635;12.139912,"data\HY202103\D24\20190603_225101\HY202103_D24_(-1,-3)_LION1_DCM_LMZO.xml"
